country,country_code,year,indicator,indicator_code,unit,value
Venezuela,VEN,2020,PIB per cápita,NY.GDP.PCAP.CD,US$ corrientes,1506.04169391285
Venezuela,VEN,2021,PIB per cápita,NY.GDP.PCAP.CD,US$ corrientes,2004.93572921136
Venezuela,VEN,2022,PIB per cápita,NY.GDP.PCAP.CD,US$ corrientes,3155.04190923584
Venezuela,VEN,2023,PIB per cápita,NY.GDP.PCAP.CD,US$ corrientes,3617.47038396528
Venezuela,VEN,2024,PIB per cápita,NY.GDP.PCAP.CD,US$ corrientes,4244.45723136019
Venezuela,VEN,2025,PIB per cápita,NY.GDP.PCAP.CD,US$ corrientes,3494.8138870244
Argentina,ARG,2000,Población,SP.POP.TOTL,personas,37213984.0
Argentina,ARG,2001,Población,SP.POP.TOTL,personas,37624825.0
Argentina,ARG,2002,Población,SP.POP.TOTL,personas,38029349.0
Argentina,ARG,2003,Población,SP.POP.TOTL,personas,38424282.0
Argentina,ARG,2004,Población,SP.POP.TOTL,personas,38815916.0
Argentina,ARG,2005,Población,SP.POP.TOTL,personas,39216789.0
Argentina,ARG,2006,Población,SP.POP.TOTL,personas,39622115.0
Argentina,ARG,2007,Población,SP.POP.TOTL,personas,40016763.0
Argentina,ARG,2008,Población,SP.POP.TOTL,personas,40424148.0
Argentina,ARG,2009,Población,SP.POP.TOTL,personas,40854831.0
Argentina,ARG,2010,Población,SP.POP.TOTL,personas,41288694.0
Argentina,ARG,2011,Población,SP.POP.TOTL,personas,41730660.0
Argentina,ARG,2012,Población,SP.POP.TOTL,personas,42161721.0
Argentina,ARG,2013,Población,SP.POP.TOTL,personas,42582455.0
Argentina,ARG,2014,Población,SP.POP.TOTL,personas,43024071.0
Argentina,ARG,2015,Población,SP.POP.TOTL,personas,43477012.0
Argentina,ARG,2016,Población,SP.POP.TOTL,personas,43900313.0
Argentina,ARG,2017,Población,SP.POP.TOTL,personas,44288894.0
Argentina,ARG,2018,Población,SP.POP.TOTL,personas,44654882.0
Argentina,ARG,2019,Población,SP.POP.TOTL,personas,44973465.0
Argentina,ARG,2020,Población,SP.POP.TOTL,personas,45191965.0
Argentina,ARG,2021,Población,SP.POP.TOTL,personas,45312281.0
Argentina,ARG,2022,Población,SP.POP.TOTL,personas,45407904.0
Argentina,ARG,2023,Población,SP.POP.TOTL,personas,45538401.0
Argentina,ARG,2024,Población,SP.POP.TOTL,personas,45696159.0
Argentina,ARG,2025,Población,SP.POP.TOTL,personas,45851378.0
Bolivia,BOL,2000,Población,SP.POP.TOTL,personas,8606326.0
Bolivia,BOL,2001,Población,SP.POP.TOTL,personas,8752736.0
Bolivia,BOL,2002,Población,SP.POP.TOTL,personas,8900355.0
Bolivia,BOL,2003,Población,SP.POP.TOTL,personas,9050700.0
Bolivia,BOL,2004,Población,SP.POP.TOTL,personas,9204287.0
Bolivia,BOL,2005,Población,SP.POP.TOTL,personas,9360754.0
Bolivia,BOL,2006,Población,SP.POP.TOTL,personas,9521689.0
Bolivia,BOL,2007,Población,SP.POP.TOTL,personas,9685960.0
Bolivia,BOL,2008,Población,SP.POP.TOTL,personas,9850858.0
Bolivia,BOL,2009,Población,SP.POP.TOTL,personas,10016275.0
Bolivia,BOL,2010,Población,SP.POP.TOTL,personas,10182345.0
Bolivia,BOL,2011,Población,SP.POP.TOTL,personas,10348929.0
Bolivia,BOL,2012,Población,SP.POP.TOTL,personas,10515807.0
Bolivia,BOL,2013,Población,SP.POP.TOTL,personas,10682608.0
Bolivia,BOL,2014,Población,SP.POP.TOTL,personas,10848888.0
Bolivia,BOL,2015,Población,SP.POP.TOTL,personas,11014705.0
Bolivia,BOL,2016,Población,SP.POP.TOTL,personas,11180020.0
Bolivia,BOL,2017,Población,SP.POP.TOTL,personas,11344587.0
Bolivia,BOL,2018,Población,SP.POP.TOTL,personas,11508368.0
Bolivia,BOL,2019,Población,SP.POP.TOTL,personas,11671386.0
Bolivia,BOL,2020,Población,SP.POP.TOTL,personas,11816299.0
Bolivia,BOL,2021,Población,SP.POP.TOTL,personas,11937360.0
Bolivia,BOL,2022,Población,SP.POP.TOTL,personas,12077154.0
Bolivia,BOL,2023,Población,SP.POP.TOTL,personas,12244159.0
Bolivia,BOL,2024,Población,SP.POP.TOTL,personas,12413315.0
Bolivia,BOL,2025,Población,SP.POP.TOTL,personas,12581843.0
Brasil,BRA,2000,Población,SP.POP.TOTL,personas,174018282.0
Brasil,BRA,2001,Población,SP.POP.TOTL,personas,176301203.0
Brasil,BRA,2002,Población,SP.POP.TOTL,personas,178503484.0
Brasil,BRA,2003,Población,SP.POP.TOTL,personas,180622688.0
Brasil,BRA,2004,Población,SP.POP.TOTL,personas,182675143.0
Brasil,BRA,2005,Población,SP.POP.TOTL,personas,184688101.0
Brasil,BRA,2006,Población,SP.POP.TOTL,personas,186653106.0
Brasil,BRA,2007,Población,SP.POP.TOTL,personas,188552320.0
Brasil,BRA,2008,Población,SP.POP.TOTL,personas,190367302.0
Brasil,BRA,2009,Población,SP.POP.TOTL,personas,192079951.0
Brasil,BRA,2010,Población,SP.POP.TOTL,personas,193701929.0
Brasil,BRA,2011,Población,SP.POP.TOTL,personas,195284734.0
Brasil,BRA,2012,Población,SP.POP.TOTL,personas,196876111.0
Brasil,BRA,2013,Población,SP.POP.TOTL,personas,198478299.0
Brasil,BRA,2014,Población,SP.POP.TOTL,personas,200085127.0
Brasil,BRA,2015,Población,SP.POP.TOTL,personas,201675532.0
Brasil,BRA,2016,Población,SP.POP.TOTL,personas,203218114.0
Brasil,BRA,2017,Población,SP.POP.TOTL,personas,204703445.0
Brasil,BRA,2018,Población,SP.POP.TOTL,personas,206107261.0
Brasil,BRA,2019,Población,SP.POP.TOTL,personas,207455459.0
Brasil,BRA,2020,Población,SP.POP.TOTL,personas,208660842.0
Brasil,BRA,2021,Población,SP.POP.TOTL,personas,209550294.0
Brasil,BRA,2022,Población,SP.POP.TOTL,personas,210306415.0
Brasil,BRA,2023,Población,SP.POP.TOTL,personas,211140729.0
Brasil,BRA,2024,Población,SP.POP.TOTL,personas,211998573.0
Brasil,BRA,2025,Población,SP.POP.TOTL,personas,212812405.0
Chile,CHL,2000,Población,SP.POP.TOTL,personas,15503635.0
Chile,CHL,2001,Población,SP.POP.TOTL,personas,15683849.0
Chile,CHL,2002,Población,SP.POP.TOTL,personas,15857925.0
Chile,CHL,2003,Población,SP.POP.TOTL,personas,16024752.0
Chile,CHL,2004,Población,SP.POP.TOTL,personas,16187322.0
Chile,CHL,2005,Población,SP.POP.TOTL,personas,16348778.0
Chile,CHL,2006,Población,SP.POP.TOTL,personas,16509195.0
Chile,CHL,2007,Población,SP.POP.TOTL,personas,16671581.0
Chile,CHL,2008,Población,SP.POP.TOTL,personas,16838988.0
Chile,CHL,2009,Población,SP.POP.TOTL,personas,17009731.0
Chile,CHL,2010,Población,SP.POP.TOTL,personas,17181464.0
Chile,CHL,2011,Población,SP.POP.TOTL,personas,17351816.0
Chile,CHL,2012,Población,SP.POP.TOTL,personas,17519119.0
Chile,CHL,2013,Población,SP.POP.TOTL,personas,17687006.0
Chile,CHL,2014,Población,SP.POP.TOTL,personas,17864195.0
Chile,CHL,2015,Población,SP.POP.TOTL,personas,18047625.0
Chile,CHL,2016,Población,SP.POP.TOTL,personas,18267221.0
Chile,CHL,2017,Población,SP.POP.TOTL,personas,18558868.0
Chile,CHL,2018,Población,SP.POP.TOTL,personas,18893191.0
Chile,CHL,2019,Población,SP.POP.TOTL,personas,19197744.0
Chile,CHL,2020,Población,SP.POP.TOTL,personas,19370624.0
Chile,CHL,2021,Población,SP.POP.TOTL,personas,19456334.0
Chile,CHL,2022,Población,SP.POP.TOTL,personas,19553036.0
Chile,CHL,2023,Población,SP.POP.TOTL,personas,19658835.0
Chile,CHL,2024,Población,SP.POP.TOTL,personas,19764771.0
Chile,CHL,2025,Población,SP.POP.TOTL,personas,19859921.0
Colombia,COL,2000,Población,SP.POP.TOTL,personas,39089934.0
Colombia,COL,2001,Población,SP.POP.TOTL,personas,39709262.0
Colombia,COL,2002,Población,SP.POP.TOTL,personas,40324680.0
Colombia,COL,2003,Población,SP.POP.TOTL,personas,40937429.0
Colombia,COL,2004,Población,SP.POP.TOTL,personas,41543171.0
Colombia,COL,2005,Población,SP.POP.TOTL,personas,42128977.0
Colombia,COL,2006,Población,SP.POP.TOTL,personas,42691084.0
Colombia,COL,2007,Población,SP.POP.TOTL,personas,43235374.0
Colombia,COL,2008,Población,SP.POP.TOTL,personas,43758808.0
Colombia,COL,2009,Población,SP.POP.TOTL,personas,44271541.0
Colombia,COL,2010,Población,SP.POP.TOTL,personas,44777319.0
Colombia,COL,2011,Población,SP.POP.TOTL,personas,45259614.0
Colombia,COL,2012,Población,SP.POP.TOTL,personas,45715810.0
Colombia,COL,2013,Población,SP.POP.TOTL,personas,46151584.0
Colombia,COL,2014,Población,SP.POP.TOTL,personas,46565429.0
Colombia,COL,2015,Población,SP.POP.TOTL,personas,46969940.0
Colombia,COL,2016,Población,SP.POP.TOTL,personas,47437512.0
Colombia,COL,2017,Población,SP.POP.TOTL,personas,48131078.0
Colombia,COL,2018,Población,SP.POP.TOTL,personas,49024465.0
Colombia,COL,2019,Población,SP.POP.TOTL,personas,49907985.0
Colombia,COL,2020,Población,SP.POP.TOTL,personas,50629997.0
Colombia,COL,2021,Población,SP.POP.TOTL,personas,51188173.0
Colombia,COL,2022,Población,SP.POP.TOTL,personas,51737944.0
Colombia,COL,2023,Población,SP.POP.TOTL,personas,52321152.0
Colombia,COL,2024,Población,SP.POP.TOTL,personas,52886363.0
Colombia,COL,2025,Población,SP.POP.TOTL,personas,53425635.0
Ecuador,ECU,2000,Población,SP.POP.TOTL,personas,12689206.0
Ecuador,ECU,2001,Población,SP.POP.TOTL,personas,12910740.0
Ecuador,ECU,2002,Población,SP.POP.TOTL,personas,13138472.0
Ecuador,ECU,2003,Población,SP.POP.TOTL,personas,13372306.0
Ecuador,ECU,2004,Población,SP.POP.TOTL,personas,13608701.0
Ecuador,ECU,2005,Población,SP.POP.TOTL,personas,13846163.0
Ecuador,ECU,2006,Población,SP.POP.TOTL,personas,14086131.0
Ecuador,ECU,2007,Población,SP.POP.TOTL,personas,14328773.0
Ecuador,ECU,2008,Población,SP.POP.TOTL,personas,14575202.0
Ecuador,ECU,2009,Población,SP.POP.TOTL,personas,14825954.0
Ecuador,ECU,2010,Población,SP.POP.TOTL,personas,15076695.0
Ecuador,ECU,2011,Población,SP.POP.TOTL,personas,15326227.0
Ecuador,ECU,2012,Población,SP.POP.TOTL,personas,15572194.0
Ecuador,ECU,2013,Población,SP.POP.TOTL,personas,15807128.0
Ecuador,ECU,2014,Población,SP.POP.TOTL,personas,16035124.0
Ecuador,ECU,2015,Población,SP.POP.TOTL,personas,16266225.0
Ecuador,ECU,2016,Población,SP.POP.TOTL,personas,16505139.0
Ecuador,ECU,2017,Población,SP.POP.TOTL,personas,16759519.0
Ecuador,ECU,2018,Población,SP.POP.TOTL,personas,17049547.0
Ecuador,ECU,2019,Población,SP.POP.TOTL,personas,17340021.0
Ecuador,ECU,2020,Población,SP.POP.TOTL,personas,17546065.0
Ecuador,ECU,2021,Población,SP.POP.TOTL,personas,17682454.0
Ecuador,ECU,2022,Población,SP.POP.TOTL,personas,17823897.0
Ecuador,ECU,2023,Población,SP.POP.TOTL,personas,17980083.0
Ecuador,ECU,2024,Población,SP.POP.TOTL,personas,18135478.0
Ecuador,ECU,2025,Población,SP.POP.TOTL,personas,18289896.0
Guyana,GUY,2000,Población,SP.POP.TOTL,personas,764832.0
Guyana,GUY,2001,Población,SP.POP.TOTL,personas,764477.0
Guyana,GUY,2002,Población,SP.POP.TOTL,personas,763652.0
Guyana,GUY,2003,Población,SP.POP.TOTL,personas,763101.0
Guyana,GUY,2004,Población,SP.POP.TOTL,personas,762418.0
Guyana,GUY,2005,Población,SP.POP.TOTL,personas,760914.0
Guyana,GUY,2006,Población,SP.POP.TOTL,personas,758966.0
Guyana,GUY,2007,Población,SP.POP.TOTL,personas,756861.0
Guyana,GUY,2008,Población,SP.POP.TOTL,personas,754606.0
Guyana,GUY,2009,Población,SP.POP.TOTL,personas,752094.0
Guyana,GUY,2010,Población,SP.POP.TOTL,personas,749256.0
Guyana,GUY,2011,Población,SP.POP.TOTL,personas,746153.0
Guyana,GUY,2012,Población,SP.POP.TOTL,personas,746288.0
Guyana,GUY,2013,Población,SP.POP.TOTL,personas,750021.0
Guyana,GUY,2014,Población,SP.POP.TOTL,personas,754229.0
Guyana,GUY,2015,Población,SP.POP.TOTL,personas,758781.0
Guyana,GUY,2016,Población,SP.POP.TOTL,personas,763548.0
Guyana,GUY,2017,Población,SP.POP.TOTL,personas,768479.0
Guyana,GUY,2018,Población,SP.POP.TOTL,personas,791556.0
Guyana,GUY,2019,Población,SP.POP.TOTL,personas,807665.0
Guyana,GUY,2020,Población,SP.POP.TOTL,personas,807481.0
Guyana,GUY,2021,Población,SP.POP.TOTL,personas,815482.0
Guyana,GUY,2022,Población,SP.POP.TOTL,personas,821637.0
Guyana,GUY,2023,Población,SP.POP.TOTL,personas,826353.0
Guyana,GUY,2024,Población,SP.POP.TOTL,personas,831087.0
Guyana,GUY,2025,Población,SP.POP.TOTL,personas,835986.0
Paraguay,PRY,2000,Población,SP.POP.TOTL,personas,5100868.0
Paraguay,PRY,2001,Población,SP.POP.TOTL,personas,5187689.0
Paraguay,PRY,2002,Población,SP.POP.TOTL,personas,5261328.0
Paraguay,PRY,2003,Población,SP.POP.TOTL,personas,5326436.0
Paraguay,PRY,2004,Población,SP.POP.TOTL,personas,5388175.0
Paraguay,PRY,2005,Población,SP.POP.TOTL,personas,5448097.0
Paraguay,PRY,2006,Población,SP.POP.TOTL,personas,5505148.0
Paraguay,PRY,2007,Población,SP.POP.TOTL,personas,5559386.0
Paraguay,PRY,2008,Población,SP.POP.TOTL,personas,5613574.0
Paraguay,PRY,2009,Población,SP.POP.TOTL,personas,5671236.0
Paraguay,PRY,2010,Población,SP.POP.TOTL,personas,5737971.0
Paraguay,PRY,2011,Población,SP.POP.TOTL,personas,5814626.0
Paraguay,PRY,2012,Población,SP.POP.TOTL,personas,5897008.0
Paraguay,PRY,2013,Población,SP.POP.TOTL,personas,5982445.0
Paraguay,PRY,2014,Población,SP.POP.TOTL,personas,6069811.0
Paraguay,PRY,2015,Población,SP.POP.TOTL,personas,6159103.0
Paraguay,PRY,2016,Población,SP.POP.TOTL,personas,6249126.0
Paraguay,PRY,2017,Población,SP.POP.TOTL,personas,6338660.0
Paraguay,PRY,2018,Población,SP.POP.TOTL,personas,6427382.0
Paraguay,PRY,2019,Población,SP.POP.TOTL,personas,6515058.0
Paraguay,PRY,2020,Población,SP.POP.TOTL,personas,6603739.0
Paraguay,PRY,2021,Población,SP.POP.TOTL,personas,6684182.0
Paraguay,PRY,2022,Población,SP.POP.TOTL,personas,6760464.0
Paraguay,PRY,2023,Población,SP.POP.TOTL,personas,6844146.0
Paraguay,PRY,2024,Población,SP.POP.TOTL,personas,6929153.0
Paraguay,PRY,2025,Población,SP.POP.TOTL,personas,7013078.0
Perú,PER,2000,Población,SP.POP.TOTL,personas,26598331.0
Perú,PER,2001,Población,SP.POP.TOTL,personas,26964601.0
Perú,PER,2002,Población,SP.POP.TOTL,personas,27288217.0
Perú,PER,2003,Población,SP.POP.TOTL,personas,27580490.0
Perú,PER,2004,Población,SP.POP.TOTL,personas,27852190.0
Perú,PER,2005,Población,SP.POP.TOTL,personas,28101180.0
Perú,PER,2006,Población,SP.POP.TOTL,personas,28324491.0
Perú,PER,2007,Población,SP.POP.TOTL,personas,28530699.0
Perú,PER,2008,Población,SP.POP.TOTL,personas,28719041.0
Perú,PER,2009,Población,SP.POP.TOTL,personas,28896811.0
Perú,PER,2010,Población,SP.POP.TOTL,personas,29086019.0
Perú,PER,2011,Población,SP.POP.TOTL,personas,29304086.0
Perú,PER,2012,Población,SP.POP.TOTL,personas,29550366.0
Perú,PER,2013,Población,SP.POP.TOTL,personas,29817919.0
Perú,PER,2014,Población,SP.POP.TOTL,personas,30115826.0
Perú,PER,2015,Población,SP.POP.TOTL,personas,30457600.0
Perú,PER,2016,Población,SP.POP.TOTL,personas,30866494.0
Perú,PER,2017,Población,SP.POP.TOTL,personas,31324637.0
Perú,PER,2018,Población,SP.POP.TOTL,personas,31897584.0
Perú,PER,2019,Población,SP.POP.TOTL,personas,32449303.0
Perú,PER,2020,Población,SP.POP.TOTL,personas,32838579.0
Perú,PER,2021,Población,SP.POP.TOTL,personas,33155882.0
Perú,PER,2022,Población,SP.POP.TOTL,personas,33475438.0
Perú,PER,2023,Población,SP.POP.TOTL,personas,33845617.0
Perú,PER,2024,Población,SP.POP.TOTL,personas,34217848.0
Perú,PER,2025,Población,SP.POP.TOTL,personas,34576665.0
Surinam,SUR,2000,Población,SP.POP.TOTL,personas,476643.0
Surinam,SUR,2001,Población,SP.POP.TOTL,personas,486560.0
Surinam,SUR,2002,Población,SP.POP.TOTL,personas,496551.0
Surinam,SUR,2003,Población,SP.POP.TOTL,personas,506414.0
Surinam,SUR,2004,Población,SP.POP.TOTL,personas,513923.0
Surinam,SUR,2005,Población,SP.POP.TOTL,personas,519313.0
Surinam,SUR,2006,Población,SP.POP.TOTL,personas,524997.0
Surinam,SUR,2007,Población,SP.POP.TOTL,personas,531016.0
Surinam,SUR,2008,Población,SP.POP.TOTL,personas,537245.0
Surinam,SUR,2009,Población,SP.POP.TOTL,personas,543568.0
Surinam,SUR,2010,Población,SP.POP.TOTL,personas,549923.0
Surinam,SUR,2011,Población,SP.POP.TOTL,personas,556269.0
Surinam,SUR,2012,Población,SP.POP.TOTL,personas,562633.0
Surinam,SUR,2013,Población,SP.POP.TOTL,personas,569020.0
Surinam,SUR,2014,Población,SP.POP.TOTL,personas,575373.0
Surinam,SUR,2015,Población,SP.POP.TOTL,personas,581627.0
Surinam,SUR,2016,Población,SP.POP.TOTL,personas,587757.0
Surinam,SUR,2017,Población,SP.POP.TOTL,personas,593713.0
Surinam,SUR,2018,Población,SP.POP.TOTL,personas,599513.0
Surinam,SUR,2019,Población,SP.POP.TOTL,personas,605768.0
Surinam,SUR,2020,Población,SP.POP.TOTL,personas,612317.0
Surinam,SUR,2021,Población,SP.POP.TOTL,personas,617896.0
Surinam,SUR,2022,Población,SP.POP.TOTL,personas,623164.0
Surinam,SUR,2023,Población,SP.POP.TOTL,personas,628886.0
Surinam,SUR,2024,Población,SP.POP.TOTL,personas,634431.0
Surinam,SUR,2025,Población,SP.POP.TOTL,personas,639850.0
Uruguay,URY,2000,Población,SP.POP.TOTL,personas,3266206.0
Uruguay,URY,2001,Población,SP.POP.TOTL,personas,3274251.0
Uruguay,URY,2002,Población,SP.POP.TOTL,personas,3278867.0
Uruguay,URY,2003,Población,SP.POP.TOTL,personas,3281186.0
Uruguay,URY,2004,Población,SP.POP.TOTL,personas,3283148.0
Uruguay,URY,2005,Población,SP.POP.TOTL,personas,3285771.0
Uruguay,URY,2006,Población,SP.POP.TOTL,personas,3289506.0
Uruguay,URY,2007,Población,SP.POP.TOTL,personas,3295153.0
Uruguay,URY,2008,Población,SP.POP.TOTL,personas,3302177.0
Uruguay,URY,2009,Población,SP.POP.TOTL,personas,3310091.0
Uruguay,URY,2010,Población,SP.POP.TOTL,personas,3318580.0
Uruguay,URY,2011,Población,SP.POP.TOTL,personas,3326825.0
Uruguay,URY,2012,Población,SP.POP.TOTL,personas,3335401.0
Uruguay,URY,2013,Población,SP.POP.TOTL,personas,3345337.0
Uruguay,URY,2014,Población,SP.POP.TOTL,personas,3356334.0
Uruguay,URY,2015,Población,SP.POP.TOTL,personas,3368017.0
Uruguay,URY,2016,Población,SP.POP.TOTL,personas,3379283.0
Uruguay,URY,2017,Población,SP.POP.TOTL,personas,3388438.0
Uruguay,URY,2018,Población,SP.POP.TOTL,personas,3394534.0
Uruguay,URY,2019,Población,SP.POP.TOTL,personas,3397206.0
Uruguay,URY,2020,Población,SP.POP.TOTL,personas,3398968.0
Uruguay,URY,2021,Población,SP.POP.TOTL,personas,3396695.0
Uruguay,URY,2022,Población,SP.POP.TOTL,personas,3390913.0
Uruguay,URY,2023,Población,SP.POP.TOTL,personas,3388081.0
Uruguay,URY,2024,Población,SP.POP.TOTL,personas,3386588.0
Uruguay,URY,2025,Población,SP.POP.TOTL,personas,3384688.0
Venezuela,VEN,2000,Población,SP.POP.TOTL,personas,24526708.0
Venezuela,VEN,2001,Población,SP.POP.TOTL,personas,24979922.0
Venezuela,VEN,2002,Población,SP.POP.TOTL,personas,25435671.0
Venezuela,VEN,2003,Población,SP.POP.TOTL,personas,25892703.0
Venezuela,VEN,2004,Población,SP.POP.TOTL,personas,26340838.0
Venezuela,VEN,2005,Población,SP.POP.TOTL,personas,26785804.0
Venezuela,VEN,2006,Población,SP.POP.TOTL,personas,27224686.0
Venezuela,VEN,2007,Población,SP.POP.TOTL,personas,27649363.0
Venezuela,VEN,2008,Población,SP.POP.TOTL,personas,28053696.0
Venezuela,VEN,2009,Población,SP.POP.TOTL,personas,28438298.0
Venezuela,VEN,2010,Población,SP.POP.TOTL,personas,28813101.0
Venezuela,VEN,2011,Población,SP.POP.TOTL,personas,29185212.0
Venezuela,VEN,2012,Población,SP.POP.TOTL,personas,29553826.0
Venezuela,VEN,2013,Población,SP.POP.TOTL,personas,29912198.0
Venezuela,VEN,2014,Población,SP.POP.TOTL,personas,30254079.0
Venezuela,VEN,2015,Población,SP.POP.TOTL,personas,30573972.0
Venezuela,VEN,2016,Población,SP.POP.TOTL,personas,30765720.0
Venezuela,VEN,2017,Población,SP.POP.TOTL,personas,30565323.0
Venezuela,VEN,2018,Población,SP.POP.TOTL,personas,29807592.0
Venezuela,VEN,2019,Población,SP.POP.TOTL,personas,28938098.0
Venezuela,VEN,2020,Población,SP.POP.TOTL,personas,28444077.0
Venezuela,VEN,2021,Población,SP.POP.TOTL,personas,28237826.0
Venezuela,VEN,2022,Población,SP.POP.TOTL,personas,28213017.0
Venezuela,VEN,2023,Población,SP.POP.TOTL,personas,28300854.0
Venezuela,VEN,2024,Población,SP.POP.TOTL,personas,28405543.0
Venezuela,VEN,2025,Población,SP.POP.TOTL,personas,28516896.0
Argentina,ARG,2000,Uso de Internet,IT.NET.USER.ZS,% de la población,7.0386830862178
Argentina,ARG,2001,Uso de Internet,IT.NET.USER.ZS,% de la población,9.78080728532407
Argentina,ARG,2002,Uso de Internet,IT.NET.USER.ZS,% de la población,10.8821243775325
Argentina,ARG,2003,Uso de Internet,IT.NET.USER.ZS,% de la población,11.9136965509954
Argentina,ARG,2004,Uso de Internet,IT.NET.USER.ZS,% de la población,16.0366841054923
Argentina,ARG,2005,Uso de Internet,IT.NET.USER.ZS,% de la población,17.7205833696065
Argentina,ARG,2006,Uso de Internet,IT.NET.USER.ZS,% de la población,20.9272021035896
Argentina,ARG,2007,Uso de Internet,IT.NET.USER.ZS,% de la población,25.9466329403819
Argentina,ARG,2008,Uso de Internet,IT.NET.USER.ZS,% de la población,28.1126234799907
Argentina,ARG,2009,Uso de Internet,IT.NET.USER.ZS,% de la población,34.0
Argentina,ARG,2010,Uso de Internet,IT.NET.USER.ZS,% de la población,45.0
Argentina,ARG,2011,Uso de Internet,IT.NET.USER.ZS,% de la población,51.0
Argentina,ARG,2012,Uso de Internet,IT.NET.USER.ZS,% de la población,55.79999924
Argentina,ARG,2013,Uso de Internet,IT.NET.USER.ZS,% de la población,59.90000153
Argentina,ARG,2014,Uso de Internet,IT.NET.USER.ZS,% de la población,64.69999695
Argentina,ARG,2015,Uso de Internet,IT.NET.USER.ZS,% de la población,68.0430641088122
Argentina,ARG,2016,Uso de Internet,IT.NET.USER.ZS,% de la población,70.9689808206024
Argentina,ARG,2017,Uso de Internet,IT.NET.USER.ZS,% de la población,74.2949068657957
Argentina,ARG,2018,Uso de Internet,IT.NET.USER.ZS,% de la población,77.7
Argentina,ARG,2019,Uso de Internet,IT.NET.USER.ZS,% de la población,79.9469520347551
Argentina,ARG,2020,Uso de Internet,IT.NET.USER.ZS,% de la población,85.51438646
Argentina,ARG,2021,Uso de Internet,IT.NET.USER.ZS,% de la población,87.15070683
Argentina,ARG,2022,Uso de Internet,IT.NET.USER.ZS,% de la población,88.37535691
Argentina,ARG,2023,Uso de Internet,IT.NET.USER.ZS,% de la población,89.22897166
Argentina,ARG,2024,Uso de Internet,IT.NET.USER.ZS,% de la población,89.66715228
Bolivia,BOL,2000,Uso de Internet,IT.NET.USER.ZS,% de la población,1.4427635847914
Bolivia,BOL,2001,Uso de Internet,IT.NET.USER.ZS,% de la población,2.1204625341365
Bolivia,BOL,2002,Uso de Internet,IT.NET.USER.ZS,% de la población,3.11719294696997
Bolivia,BOL,2003,Uso de Internet,IT.NET.USER.ZS,% de la población,3.50859640072336
Bolivia,BOL,2004,Uso de Internet,IT.NET.USER.ZS,% de la población,4.43992460120042
Bolivia,BOL,2005,Uso de Internet,IT.NET.USER.ZS,% de la población,5.22758395663196
Bolivia,BOL,2006,Uso de Internet,IT.NET.USER.ZS,% de la población,6.20067125473576
Bolivia,BOL,2007,Uso de Internet,IT.NET.USER.ZS,% de la población,10.49919987
Bolivia,BOL,2008,Uso de Internet,IT.NET.USER.ZS,% de la población,12.5
Bolivia,BOL,2009,Uso de Internet,IT.NET.USER.ZS,% de la población,16.79999924
Bolivia,BOL,2010,Uso de Internet,IT.NET.USER.ZS,% de la población,22.39999962
Bolivia,BOL,2011,Uso de Internet,IT.NET.USER.ZS,% de la población,30.0
Bolivia,BOL,2012,Uso de Internet,IT.NET.USER.ZS,% de la población,35.34
Bolivia,BOL,2013,Uso de Internet,IT.NET.USER.ZS,% de la población,36.99
Bolivia,BOL,2014,Uso de Internet,IT.NET.USER.ZS,% de la población,34.6016202324676
Bolivia,BOL,2015,Uso de Internet,IT.NET.USER.ZS,% de la población,37.4868176324391
Bolivia,BOL,2016,Uso de Internet,IT.NET.USER.ZS,% de la población,39.69749832
Bolivia,BOL,2017,Uso de Internet,IT.NET.USER.ZS,% de la población,43.83229828
Bolivia,BOL,2018,Uso de Internet,IT.NET.USER.ZS,% de la población,44.2861422024283
Bolivia,BOL,2019,Uso de Internet,IT.NET.USER.ZS,% de la población,47.4748191121692
Bolivia,BOL,2020,Uso de Internet,IT.NET.USER.ZS,% de la población,59.94010155
Bolivia,BOL,2021,Uso de Internet,IT.NET.USER.ZS,% de la población,65.9773785
Bolivia,BOL,2022,Uso de Internet,IT.NET.USER.ZS,% de la población,72.62270355
Bolivia,BOL,2023,Uso de Internet,IT.NET.USER.ZS,% de la población,77.30039978
Bolivia,BOL,2024,Uso de Internet,IT.NET.USER.ZS,% de la población,79.70469666
Brasil,BRA,2000,Uso de Internet,IT.NET.USER.ZS,% de la población,2.87068515854108
Brasil,BRA,2001,Uso de Internet,IT.NET.USER.ZS,% de la población,4.52849486902851
Brasil,BRA,2002,Uso de Internet,IT.NET.USER.ZS,% de la población,9.14942508560748
Brasil,BRA,2003,Uso de Internet,IT.NET.USER.ZS,% de la población,13.2075861035303
Brasil,BRA,2004,Uso de Internet,IT.NET.USER.ZS,% de la población,19.073672274442
Brasil,BRA,2005,Uso de Internet,IT.NET.USER.ZS,% de la población,21.022747248827
Brasil,BRA,2006,Uso de Internet,IT.NET.USER.ZS,% de la población,28.17840004
Brasil,BRA,2007,Uso de Internet,IT.NET.USER.ZS,% de la población,30.87999916
Brasil,BRA,2008,Uso de Internet,IT.NET.USER.ZS,% de la población,33.83
Brasil,BRA,2009,Uso de Internet,IT.NET.USER.ZS,% de la población,39.22
Brasil,BRA,2010,Uso de Internet,IT.NET.USER.ZS,% de la población,40.65
Brasil,BRA,2011,Uso de Internet,IT.NET.USER.ZS,% de la población,45.69
